date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:42	364/364	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:27%20GMT	http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_se.png	www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_se.html	(from http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
14:18:42	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:27%20GMT	http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_s.png	www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_s.html	(from http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
14:18:43	1565/1565	U-----	200	untouched ('')	image/png	etag:%2261d-4d4f3fe36fa80%22	http://www.closethedoor.org.uk/files/5013/6004/4314/contact-us.png	www.closethedoor.org.uk/files/5013/6004/4314/contact-us.png	(from http://www.closethedoor.org.uk/about-us/)
14:18:43	364/364	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:28%20GMT	http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_sw.png	www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_sw.html	(from http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
14:18:43	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:28%20GMT	http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_w.png	www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_w.html	(from http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
14:18:43	364/364	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:28%20GMT	http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_nw.png	www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_nw.html	(from http://www.closethedoor.org.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
14:18:44	920/920	U-----	200	untouched ('')	image/png	etag:%22398-4d4f3f9be91c0%22	http://www.closethedoor.org.uk/files/7613/6004/4239/faq.png	www.closethedoor.org.uk/files/7613/6004/4239/faq.png	(from http://www.closethedoor.org.uk/about-us/)
14:18:44	2325/2325	U-----	200	untouched ('')	image/png	etag:%22915-4d4f3f9af4f80%22	http://www.closethedoor.org.uk/files/1313/6004/4238/facts.png	www.closethedoor.org.uk/files/1313/6004/4238/facts.png	(from http://www.closethedoor.org.uk/about-us/)
14:18:44	3105/3105	U-----	200	untouched ('')	image/png	etag:%22c21-4d4f3fa0add00%22	http://www.closethedoor.org.uk/files/9413/6004/4244/materials.png	www.closethedoor.org.uk/files/9413/6004/4244/materials.png	(from http://www.closethedoor.org.uk/about-us/)
14:18:44	2133/2133	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:29%20GMT	http://www.closethedoor.org.uk/about-us/local-campaigns/	www.closethedoor.org.uk/about-us/local-campaigns/index.html	(from http://www.closethedoor.org.uk/about-us/)
14:18:45	838/838	U-----	200	untouched ('')	image/png	etag:%22346-4d021deb8e500%22	http://www.closethedoor.org.uk/files/2013/5396/3756/facebook.png	www.closethedoor.org.uk/files/2013/5396/3756/facebook.png	(from http://www.closethedoor.org.uk/about-us/)
14:18:45	804/804	U-----	200	untouched ('')	image/png	etag:%22324-4d021dea9a2c0%22	http://www.closethedoor.org.uk/files/8113/5396/3761/twitter.png	www.closethedoor.org.uk/files/8113/5396/3761/twitter.png	(from http://www.closethedoor.org.uk/about-us/)
14:18:45	3434/3434	U-----	200	untouched ('')	image/png	etag:%22d6a-4d4f3f9ec5880%22	http://www.closethedoor.org.uk/files/6913/6004/4242/local-campaigns.png	www.closethedoor.org.uk/files/6913/6004/4242/local-campaigns.png	(from http://www.closethedoor.org.uk/about-us/)
14:18:45	17092/17092	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:30%20GMT	http://www.closethedoor.org.uk/about-us/our-research/air-quality-research/	www.closethedoor.org.uk/about-us/our-research/air-quality-research/index.html	(from http://www.closethedoor.org.uk/about-us/faqs/)
14:18:46	6265/6265	U-----	200	untouched ('')	image/png	etag:%221879-4d32feee8cb00%22	http://www.closethedoor.org.uk/files/5213/5810/2732/esmeefairburn.png	www.closethedoor.org.uk/files/5213/5810/2732/esmeefairburn.png	(from http://www.closethedoor.org.uk/about-us/our-research/)
14:18:46	3393/3393	U-----	200	untouched ('')	image/png	etag:%22d41-4d021dea9a2c0%22	http://www.closethedoor.org.uk/files/8313/5384/0828/ctdlogo.png	www.closethedoor.org.uk/files/8313/5384/0828/ctdlogo.png	(from http://www.closethedoor.org.uk/about-us/materials/)
14:18:46	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:31%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/64/140/	www.closethedoor.org.uk/index.php/download_file/view/64/140/index.html	(from http://www.closethedoor.org.uk/about-us/our-research/)
14:18:46	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:31%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/65/140/	www.closethedoor.org.uk/index.php/download_file/view/65/140/index.html	(from http://www.closethedoor.org.uk/about-us/our-research/)
14:18:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:32%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/68/164/	www.closethedoor.org.uk/index.php/download_file/view/68/164/index.html	(from http://www.closethedoor.org.uk/about-us/materials/)
14:18:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:32%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/67/164/	www.closethedoor.org.uk/index.php/download_file/view/67/164/index.html	(from http://www.closethedoor.org.uk/about-us/materials/)
14:18:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:32%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/70/164/	www.closethedoor.org.uk/index.php/download_file/view/70/164/index.html	(from http://www.closethedoor.org.uk/about-us/materials/)
14:18:48	1600/1600	U-----	200	untouched ('')	image/png	etag:%22640-4d4f43994bb80%22	http://www.closethedoor.org.uk/files/2013/6004/5310/retailers.png	www.closethedoor.org.uk/files/2013/6004/5310/retailers.png	(from http://www.closethedoor.org.uk/get-involved/)
14:18:48	2728/2728	U-----	200	untouched ('')	image/png	etag:%22aa8-4d4f439487040%22	http://www.closethedoor.org.uk/files/6213/6004/5305/consumers.png	www.closethedoor.org.uk/files/6213/6004/5305/consumers.png	(from http://www.closethedoor.org.uk/get-involved/)
14:18:48	2447/2447	U-----	200	untouched ('')	image/png	etag:%2298f-4d4f4391aa980%22	http://www.closethedoor.org.uk/files/5013/6004/5302/campaigners.png	www.closethedoor.org.uk/files/5013/6004/5302/campaigners.png	(from http://www.closethedoor.org.uk/get-involved/)
14:18:49	9240/9240	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:34%20GMT	http://www.closethedoor.org.uk//index.php?cID=173	www.closethedoor.org.uk/indexda3c.html	(from http://www.closethedoor.org.uk/get-involved/retailers/)
14:18:49	18370/18370	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:34%20GMT	http://www.closethedoor.org.uk//index.php?cID=165	www.closethedoor.org.uk/index3e42.html	(from http://www.closethedoor.org.uk/get-involved/campaigners/)
14:18:49	14547/14547	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:34%20GMT	http://www.closethedoor.org.uk//index.php?cID=140	www.closethedoor.org.uk/indexab4a.html	(from http://www.closethedoor.org.uk/get-involved/retailers/)
14:18:50	18914/18914	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:34%20GMT	http://www.closethedoor.org.uk//index.php?cID=161	www.closethedoor.org.uk/index6be2.html	(from http://www.closethedoor.org.uk/get-involved/campaigners1/)
14:18:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:35%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/67/176/	www.closethedoor.org.uk/index.php/download_file/view/67/176/index.html	(from http://www.closethedoor.org.uk/get-involved/campaigners1/)
14:18:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:35%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/243/176/	www.closethedoor.org.uk/index.php/download_file/view/243/176/index.html	(from http://www.closethedoor.org.uk/get-involved/campaigners1/)
14:18:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:35%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/70/176/	www.closethedoor.org.uk/index.php/download_file/view/70/176/index.html	(from http://www.closethedoor.org.uk/get-involved/campaigners1/)
14:18:51	2327/2327	U-----	200	untouched ('')	image/png	etag:%22917-4d4f45ced31c0%22	http://www.closethedoor.org.uk/files/9013/6004/5903/participating-retailers.png	www.closethedoor.org.uk/files/9013/6004/5903/participating-retailers.png	(from http://www.closethedoor.org.uk/support/)
14:18:51	1448/1448	U-----	200	untouched ('')	image/png	etag:%225a8-4d4f45cbf6b00%22	http://www.closethedoor.org.uk/files/3613/6004/5900/Endorsements.png	www.closethedoor.org.uk/files/3613/6004/5900/Endorsements.png	(from http://www.closethedoor.org.uk/support/)
14:18:51	46/46	U-----	200	untouched ('OK')	text/css	etag:%222e-4d021dec82740%22	http://www.closethedoor.org.uk/packages/page_list_teasers/blocks/page_list/view.css?v=b4f44e4901a182db06e4752ec08f50c2	www.closethedoor.org.uk/packages/page_list_teasers/blocks/page_list/view0da7.css	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:51	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Jul%202023%2021:21:36%20GMT	http://www.closethedoor.org.uk/index.php/download_file/view/69/176/	www.closethedoor.org.uk/index.php/download_file/view/69/176/index.html	(from http://www.closethedoor.org.uk/get-involved/campaigners1/)
14:18:52	3804/3804	U-----	200	untouched ('')	image/png	etag:%22edc-4d32fa8d07500%22	http://www.closethedoor.org.uk/files/7013/5810/1556/aspace.png	www.closethedoor.org.uk/files/7013/5810/1556/aspace.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:52	22173/22173	U-----	200	untouched ('')	image/png	etag:%22569d-4fafb6c25e240%22	http://www.closethedoor.org.uk/files/4114/0185/7665/boots2.png	www.closethedoor.org.uk/files/4114/0185/7665/boots2.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:52	7876/7876	U-----	200	untouched ('')	image/jpeg	etag:%221ec4-4d021dea9a2c0%22	http://www.closethedoor.org.uk/files/9113/5444/3462/new_born_logo.jpg	www.closethedoor.org.uk/files/9113/5444/3462/new_born_logo.jpg	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:52	2785/2785	U-----	200	untouched ('')	image/gif	etag:%22ae1-4d021dea9a2c0%22	http://www.closethedoor.org.uk/files/4213/5436/9895/costa_logo.gif	www.closethedoor.org.uk/files/4213/5436/9895/costa_logo.gif	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:53	8592/8592	U-----	200	untouched ('')	image/png	etag:%222190-52611cee580c0%22	http://www.closethedoor.org.uk/files/1314/4923/2811/HM.png	www.closethedoor.org.uk/files/1314/4923/2811/HM.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:53	24662/24662	U-----	200	untouched ('')	image/png	etag:%226056-510614faa8280%22	http://www.closethedoor.org.uk/files/8614/2538/5018/home-retail-group-all-logos.png	www.closethedoor.org.uk/files/8614/2538/5018/home-retail-group-all-logos.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:53	2566/2566	U-----	200	untouched ('')	image/png	etag:%22a06-4d32fa90d7e00%22	http://www.closethedoor.org.uk/files/1513/5810/1560/johnlewis.png	www.closethedoor.org.uk/files/1513/5810/1560/johnlewis.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:53	2531/2531	U-----	200	untouched ('')	image/png	etag:%229e3-4d32fa8eef980%22	http://www.closethedoor.org.uk/files/4413/5810/1558/fenwick.png	www.closethedoor.org.uk/files/4413/5810/1558/fenwick.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:54	15647/15647	U-----	200	untouched ('')	image/png	etag:%223d1f-4d347c27db680%22	http://www.closethedoor.org.uk/files/5313/5820/5066/nealsyard.png	www.closethedoor.org.uk/files/5313/5820/5066/nealsyard.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:54	4793/4793	U-----	200	untouched ('')	image/png	etag:%2212b9-4d72af0d60a00%22	http://www.closethedoor.org.uk/files/8013/6247/9336/Paramo.png	www.closethedoor.org.uk/files/8013/6247/9336/Paramo.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:54	2586/2586	U-----	200	untouched ('')	image/png	etag:%22a1a-4d32fa91cc040%22	http://www.closethedoor.org.uk/files/9413/5810/1561/marksandspencer.png	www.closethedoor.org.uk/files/9413/5810/1561/marksandspencer.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:54	9888/9888	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:39%20GMT	http://www.closethedoor.org.uk/support/participating-retailers/archive/ryman/	www.closethedoor.org.uk/support/participating-retailers/archive/ryman/index.html	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:55	5813/5813	U-----	200	untouched ('')	image/png	etag:%2216b5-4d32fa93b44c0%22	http://www.closethedoor.org.uk/files/1713/5810/1563/selfridges.png	www.closethedoor.org.uk/files/1713/5810/1563/selfridges.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:55	3439/3439	U-----	200	untouched ('')	image/png	etag:%22d6f-4d32fa94a8700%22	http://www.closethedoor.org.uk/files/6513/5810/1564/tesco.png	www.closethedoor.org.uk/files/6513/5810/1564/tesco.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:55	4705/4705	U-----	200	untouched ('')	image/png	etag:%221261-4d32fa92c0280%22	http://www.closethedoor.org.uk/files/3413/5810/1562/ryman.png	www.closethedoor.org.uk/files/3413/5810/1562/ryman.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:55	4370/4370	U-----	200	untouched ('')	image/png	etag:%221112-4d32fa9690b80%22	http://www.closethedoor.org.uk/files/5313/5810/1566/Wickes.png	www.closethedoor.org.uk/files/5313/5810/1566/Wickes.png	(from http://www.closethedoor.org.uk/support/participating-retailers/)
14:18:56	10100/10100	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:40%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/sir-richard-lambert/	www.closethedoor.org.uk/support/endorsements/archive/sir-richard-lambert/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:56	9869/9869	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:40%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/boris-johnson/	www.closethedoor.org.uk/support/endorsements/archive/boris-johnson/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:56	9912/9912	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:40%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/scottish-parliament/	www.closethedoor.org.uk/support/endorsements/archive/scottish-parliament/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:57	9949/9949	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:40%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/ed-davey-mp/	www.closethedoor.org.uk/support/endorsements/archive/ed-davey-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:57	9948/9948	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:41%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/prof-sir-david-king/	www.closethedoor.org.uk/support/endorsements/archive/prof-sir-david-king/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:57	9928/9928	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:41%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/vince-cable/	www.closethedoor.org.uk/support/endorsements/archive/vince-cable/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:57	10055/10055	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:41%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/william-hague-mp/	www.closethedoor.org.uk/support/endorsements/archive/william-hague-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:58	9822/9822	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:42%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/usdaw/	www.closethedoor.org.uk/support/endorsements/archive/usdaw/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:58	9878/9878	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:42%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/the-wi-national-federation-of-womens-institutes/	www.closethedoor.org.uk/support/endorsements/archive/the-wi-national-federation-of-womens-institutes/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:58	10313/10313	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:42%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/andrew-lansley-mp/	www.closethedoor.org.uk/support/endorsements/archive/andrew-lansley-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:59	10356/10356	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:42%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/euro-mp-chris-davies/	www.closethedoor.org.uk/support/endorsements/archive/euro-mp-chris-davies/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:59	9952/9952	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:43%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/charles-clarke-mp/	www.closethedoor.org.uk/support/endorsements/archive/charles-clarke-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:18:59	9925/9925	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:43%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/zac-goldsmith-mp/	www.closethedoor.org.uk/support/endorsements/archive/zac-goldsmith-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:00	9744/9744	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:43%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/oliver-letwin-mp/	www.closethedoor.org.uk/support/endorsements/archive/oliver-letwin-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:00	9952/9952	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:44%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/caroline-lucas-mp/	www.closethedoor.org.uk/support/endorsements/archive/caroline-lucas-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:00	9746/9746	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:44%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/kevin-mccloud/	www.closethedoor.org.uk/support/endorsements/archive/kevin-mccloud/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:00	9929/9929	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:44%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/natalie-bennett/	www.closethedoor.org.uk/support/endorsements/archive/natalie-bennett/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:01	10153/10153	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:45%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/emily-thornberry-mp/	www.closethedoor.org.uk/support/endorsements/archive/emily-thornberry-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:01	9778/9778	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:45%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/lorely-burt-mp/	www.closethedoor.org.uk/support/endorsements/archive/lorely-burt-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:01	9933/9933	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:45%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/councillor-pamela-fleming/	www.closethedoor.org.uk/support/endorsements/archive/councillor-pamela-fleming/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:02	10453/10453	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:45%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/julian-huppert-mp/	www.closethedoor.org.uk/support/endorsements/archive/julian-huppert-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:02	9821/9821	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:46%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/mike-berners-lee/	www.closethedoor.org.uk/support/endorsements/archive/mike-berners-lee/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:02	10195/10195	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:46%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/mike-tuffrey-am/	www.closethedoor.org.uk/support/endorsements/archive/mike-tuffrey-am/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:03	9913/9913	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:46%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/john-hemming-mp/	www.closethedoor.org.uk/support/endorsements/archive/john-hemming-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:03	10341/10341	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:47%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/claire-perry-mp/	www.closethedoor.org.uk/support/endorsements/archive/claire-perry-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:03	9821/9821	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:47%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/kerry-mccarthy-mp/	www.closethedoor.org.uk/support/endorsements/archive/kerry-mccarthy-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:04	9839/9839	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:47%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/stephen-williams-mp/	www.closethedoor.org.uk/support/endorsements/archive/stephen-williams-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:04	9704/9704	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:48%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/dawn-primarolo-mp/	www.closethedoor.org.uk/support/endorsements/archive/dawn-primarolo-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:04	9879/9879	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:48%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/ben-bradshaw-mp/	www.closethedoor.org.uk/support/endorsements/archive/ben-bradshaw-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:05	10612/10612	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:48%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/anne-milton-mp/	www.closethedoor.org.uk/support/endorsements/archive/anne-milton-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:05	10561/10561	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:49%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/andrew-mitchell-mp/	www.closethedoor.org.uk/support/endorsements/archive/andrew-mitchell-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:05	9773/9773	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:49%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/roger-godsiff-mp/	www.closethedoor.org.uk/support/endorsements/archive/roger-godsiff-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:06	9687/9687	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:49%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/andy-slaughter-mp/	www.closethedoor.org.uk/support/endorsements/archive/andy-slaughter-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:06	9676/9676	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:50%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/gisela-stuart-mp/	www.closethedoor.org.uk/support/endorsements/archive/gisela-stuart-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:06	9960/9960	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:50%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/richard-burden-mp/	www.closethedoor.org.uk/support/endorsements/archive/richard-burden-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:07	10810/10810	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:50%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/paul-maynard-mp/	www.closethedoor.org.uk/support/endorsements/archive/paul-maynard-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
14:19:07	45/45	U-----	200	untouched ('OK')	text/css	etag:%222d-4eb9db00edec0%22	http://www.closethedoor.org.uk/updates/concrete5.6.2.1_updater/concrete/blocks/page_list/view.css?v=b4f44e4901a182db06e4752ec08f50c2	www.closethedoor.org.uk/updates/concrete5.6.2.1_updater/concrete/blocks/page_list/view0da7.css	(from http://www.closethedoor.org.uk/news/)
14:19:07	10076/10076	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2028%20Jul%202023%2021:21:51%20GMT	http://www.closethedoor.org.uk/support/endorsements/archive/heidi-allen-mp/	www.closethedoor.org.uk/support/endorsements/archive/heidi-allen-mp/index.html	(from http://www.closethedoor.org.uk/support/endorsements/)
